Date,Open Price,High Price,Low Price,Close Price,Average Price=(O+H+L+C)/4,Volume,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,ET_net_sentiment_score,Indian_sentiment_score,foreign_sentiment_score
13-10-2022,862.5,865.35,850.6,853.9,857.4909613,90500,3632,77602932,41176,45.5,14.75,-8.6,-0.208142434,0.127224093,0.188857475
14-10-2022,876.2,880.3,868.5,870.1,871.6343988,529298,10311,461354344,401912,75.93,11.8,-6.1,0.218948689,0.146383504,-0.252666615
17-10-2022,869,886.95,867.95,885.6,870.5248419,6352189,5103,5529738325,6249148,98.38,19,16.6,-0.223716314,-0.146385662,-0.34490368
18-10-2022,893.2,900.4,890.95,896.75,894.9264995,338297,8128,302750950,198600,58.71,9.45,3.55,0.223722148,0.146385662,0.18195054
19-10-2022,896.75,900.05,885.9,891.7,891.2135281,131430,3595,117132194,72423,55.1,14.15,-5.05,0.190076217,0.145781198,-0.308253376
20-10-2022,891,892.9,880.25,888.25,882.8433248,276885,4115,244446074,217329,78.49,12.65,-2.75,0.166790928,0.093513635,-0.34188286
21-10-2022,887.1,910,885.5,907.15,904.3094819,404085,6768,365417897,246327,60.96,24.5,20.05,-0.223722099,-0.146385662,-0.231793992
24-10-2022,924,932.9,917.75,925.9,924.4129388,283427,14581,262003586,194145,68.5,15.15,1.9,0.21857044,0.146384353,-0.3449551
25-10-2022,938.9,942.7,922.75,924.65,932.5202836,368105,7298,343265379,169428,46.03,19.95,-14.25,0.223718802,0.143051292,-0.257440485
27-10-2022,925.05,933.55,920.1,924.2,925.3402311,346826,6454,320932051,256746,74.03,13.45,-0.85,-0.223711715,-0.145529096,-0.344956416
28-10-2022,918.2,927.55,901,907.9,912.0720077,145040,4266,132286924,48261,33.27,26.55,-10.3,0.223719868,0.146385537,0.20564919
31-10-2022,913.9,916.8,904.5,908.55,908.7050515,408746,9137,371429555,292302,71.51,12.3,-5.35,0.223716726,0.146385661,-0.34487416
01-11-2022,920.2,920.2,899.55,908.7,905.716106,302708,6250,274167511,229218,75.72,20.65,-11.5,0.222640449,0.146384772,-0.335141752
02-11-2022,915,918.05,902.4,904.45,907.1578795,296321,6659,268809930,178832,60.35,15.65,-10.55,-0.223692399,-0.146365095,-0.257417044
03-11-2022,900,913.3,897.2,908.35,904.5991871,7590889,6590,6866712019,7495026,98.74,16.1,8.35,0.046114212,-0.14365764,-0.295195277
04-11-2022,906.4,913.15,900.2,905.65,906.4685781,479459,5694,434614518,339309,70.77,12.95,-0.75,-0.22308276,-0.143383927,-0.325969492
07-11-2022,909.8,919.8,903.45,917.1,909.5815772,506655,11055,460844054,370531,73.13,16.35,7.3,0.223722136,0.146385659,-0.013739237
09-11-2022,917,921.95,906,911.15,909.459087,393958,7874,358288683,297886,75.61,15.95,-5.85,0.223304228,0.14637577,-0.344381157
10-11-2022,908.7,912.55,904.3,910.65,907.9954199,714613,13155,648865331,616838,86.32,8.25,1.95,-0.223699921,-0.146385305,-0.342060859
11-11-2022,922.2,928,903.65,906.85,910.961077,454693,9367,414207625,307830,67.7,24.35,-15.35,0.136240554,0.146379351,0.098021122
14-11-2022,903.2,905.95,891.55,894.9,895.3780652,328401,14459,294043052,179067,54.53,14.4,-8.3,0.089737812,0.146385448,-0.344915442
15-11-2022,904.8,913.5,898.5,912.1,899.2374005,733600,8158,659680557,627853,85.59,15,7.3,-0.222622784,-0.146045647,-0.277317356
16-11-2022,909.35,918,908.3,913.65,913.1885201,343767,10395,313924078,231590,67.37,9.7,4.3,0.220796316,0.099877917,-0.338659864
17-11-2022,913,922,910.8,919.4,919.1427795,531708,11390,488715569,447884,84.23,11.2,6.4,0.2236908,0.14624255,0.220591216
18-11-2022,919,921.9,910.6,920.6,913.4710142,408200,7823,372878868,369254,90.46,11.3,1.6,0.033640539,-0.146376363,-0.340571561
21-11-2022,912.35,924.7,912.35,921.2,920.8473824,295464,8493,272077251,239770,81.15,12.35,8.85,-0.223714802,-0.146385569,-0.342651106
22-11-2022,922.05,926.5,920.75,922.85,923.6241909,321791,5219,297213952,281216,87.39,5.75,0.8,-0.082588688,-0.127285927,-0.296912905
23-11-2022,927.8,931.6,924,927,927.1901808,242911,4178,225224694,197402,81.27,7.6,-0.8,0.199813478,0.108477141,0.119942951
24-11-2022,927.9,940,927.9,938.6,934.7382083,443979,7090,415004135,399406,89.96,12.1,10.7,-0.122405768,0.146218756,-0.326561573
25-11-2022,938.5,942.8,927.2,929.75,930.9331935,246024,5788,229031908,190799,77.55,15.6,-8.75,-0.205775675,-0.139445041,-0.325379533
28-11-2022,925,943.6,925,936.45,936.9128728,232086,5473,217444361,190611,82.13,18.6,11.45,-0.14063416,0.039174043,-0.344956383
29-11-2022,933.7,949.9,933.7,946.95,946.9817375,698208,7224,661190225,616054,88.23,16.2,13.25,0,0,-0.344166367
30-11-2022,947.9,958,941,953.4,948.2027964,330494,9130,313375335,223323,67.57,17,5.5,0,0,-0.342068346
01-12-2022,953,957,936.35,939.95,944.1480151,295078,11852,278597308,183391,62.15,20.65,-13.05,0.208407998,0.14638432,-0.31256056
02-12-2022,929.05,934.5,926.35,930.8,929.3687773,170946,3820,158871875,98196,57.44,8.15,1.75,0.004130497,-0.145340265,-0.344075101
05-12-2022,936.55,937.35,928.5,933.55,932.5600311,214847,9070,200357725,105176,48.95,8.85,-3,0.223721067,0.146385656,-0.344938216
06-12-2022,925.25,929.45,920.25,921.8,924.7497332,154635,4498,142998675,53557,34.63,9.2,-3.45,0.193746475,0.133930546,-0.159033002
07-12-2022,925,932.85,920.65,922.1,925.8043429,145847,8676,135025786,78511,53.83,12.2,-2.9,0.223168982,-0.145401835,-0.344222446
08-12-2022,926.6,933.75,923.95,931.55,927.3924199,268098,12281,248632053,223484,83.36,9.8,4.95,0.22304656,-0.073619463,-0.320577051
09-12-2022,932,934.75,924.8,930.65,929.6672779,238872,5140,222071482,190646,79.81,9.95,-1.35,0.003202633,-0.137996043,-0.342522904
12-12-2022,922.3,933.8,922.3,929.3,928.5183215,328904,11177,305393390,264033,80.28,11.5,7,-0.22361811,-0.146385492,-0.344932244
13-12-2022,931,935.9,927.7,931.8,930.5116381,2681706,5801,2495358643,803110,29.95,8.2,0.8,-0.212911979,-0.144408084,-0.232260539
14-12-2022,935.5,935.7,919.95,921,927.1776605,171929,4224,159408728,118372,68.85,15.75,-14.5,-0.223110944,0.045168539,-0.325637953
15-12-2022,916.8,919.75,904.45,908.6,914.8156269,110553,4921,101135612,59887,54.17,15.3,-8.2,-0.219711921,-0.146385211,0.048137062
16-12-2022,909.65,913.55,899.45,902.25,905.454064,132184,5250,119686540,76898,58.17,14.1,-7.4,-0.210656705,-0.146385462,-0.342265879
19-12-2022,907.2,910.4,901,906.2,906.4477358,284382,12182,257777420,232640,81.81,9.4,-1,-0.20589334,-0.056627805,-0.32137632
20-12-2022,909.75,912.5,895.8,909.45,899.2250456,154542,3712,138968037,77949,50.44,16.7,-0.3,-0.223720061,-0.146385662,-0.343703653
21-12-2022,922.95,922.95,887,892.35,901.8139365,304568,9877,274663667,219049,71.92,35.95,-30.6,0.142262769,-0.142706062,-0.239575552
22-12-2022,898.3,903,886.05,890.4,890.417361,372421,16829,331610124,281443,75.57,16.95,-7.9,-0.003803115,-0.015592133,-0.319671528
23-12-2022,876.3,888.95,876.3,879.2,882.9515317,240673,7295,212502594,134519,55.89,12.65,2.9,-0.221403691,-0.146385662,-0.329530422
26-12-2022,877.3,897,875.3,892.4,886.884122,281736,10974,249867185,177988,63.18,21.7,15.1,-0.22372016,-0.14638565,-0.34493894
27-12-2022,901.95,902.85,888,900.65,894.4245912,62738,3194,56114410,21596,34.42,14.85,-1.3,-0.212831637,0.138154171,-0.329432908
28-12-2022,899,904.1,896.1,898.7,899.6828956,189004,7652,170043666,116167,61.46,8,-0.3,-0.223143812,-0.146384672,-0.344041095
29-12-2022,896.8,910.45,889.5,906.7,895.8734458,185549,5283,166228422,137792,74.26,20.95,9.9,-0.207338656,-0.142661286,0.168630154
30-12-2022,908.05,908.9,888.75,890.95,895.9517614,147040,5357,131740747,77802,52.91,20.15,-17.1,-0.223716848,-0.145830376,-0.34019667
02-01-2023,892.3,906.6,892.3,903,902.3854418,192016,7411,173272443,97956,51.01,14.3,10.7,0.222350901,0.146309731,-0.344894636
03-01-2023,898,905.65,896.65,901.8,901.2937308,119824,6155,107996620,57433,47.93,9,3.8,0.223605229,0.146373933,-0.342945254
04-01-2023,899.05,907.85,894.9,898.95,900.1246838,216652,11134,195013813,119972,55.38,12.95,-0.1,0.207140508,0.070256702,-0.340501125
05-01-2023,902,902,872,879,883.1026267,161040,8482,142214847,67688,42.03,30,-23,-0.219470419,-0.146206024,-0.325623453
06-01-2023,879.8,879.8,860.45,870.2,868.4667198,117968,5930,102451282,52742,44.71,19.35,-9.6,-0.223722195,-0.146385662,-0.259273691
09-01-2023,875,878.6,862.3,873.8,872.1399085,692088,16416,603597565,478724,69.17,16.3,-1.2,0.223719212,0.146385662,-0.344956807
10-01-2023,877,877.75,856.25,860.45,863.8255457,339298,12019,293094280,229257,67.57,21.5,-16.55,-0.206040599,-0.146385522,-0.251186267
11-01-2023,863.4,877.5,854.65,867.85,866.686475,2771039,7696,2401622023,2568515,92.69,22.85,4.45,-0.210998474,-0.146385293,0.222031778
12-01-2023,864.15,868.1,855,861.2,859.5450937,262276,11404,225438049,96459,36.78,13.1,-2.95,-0.217237806,-0.146335891,-0.325312369
13-01-2023,864.25,874.95,858.3,873.25,866.3299389,195515,8360,169380498,83217,42.56,16.65,9,-0.223722196,-0.146385662,-0.10980739
16-01-2023,876.1,877.6,861.75,865.55,869.0923592,92346,5603,80257203,34547,37.41,15.85,-10.55,-0.223588123,-0.146385654,-0.326444511
17-01-2023,865.55,867.7,858,865.5,863.2078173,178296,8712,153906501,73189,41.05,9.7,-0.05,-0.221904808,-0.146201746,-0.339035001
18-01-2023,863.6,871.5,858.75,869.45,866.2312761,167380,7357,144989791,71047,42.45,12.75,5.85,0.15186055,0.136829705,-0.341579024
19-01-2023,869,870.5,862,866.3,866.3126767,68985,3296,59762580,28512,41.33,8.5,-2.7,-0.162012333,-0.136488041,0.13073558
20-01-2023,873,875.8,865.55,870.4,870.5253509,169087,7818,147194520,67790,40.09,10.25,-2.6,-0.007422357,-0.144282891,-0.335774933
23-01-2023,883.9,883.9,865.05,871.55,875.0624711,490627,13993,429329275,148687,30.31,18.85,-12.35,0.220961308,0.139637502,-0.344953452
24-01-2023,877.25,881.2,868.05,870.8,874.1895684,107692,6509,94143223,50096,46.52,13.15,-6.45,0.093407937,0.146349847,-0.341570164
25-01-2023,873,875.9,848.15,855.3,858.3528251,191551,11561,164418342,81409,42.5,27.75,-17.7,0.206520266,-0.111884402,-0.279031116
27-01-2023,841,841,813.55,817.55,824.5145823,612868,38952,505318603,324776,52.99,27.45,-23.45,-0.223634972,-0.146385578,-0.300336007
30-01-2023,801.55,826,796.1,823.2,811.9627392,806638,33664,654960000,335308,41.57,29.9,21.65,-0.220934469,-0.146385475,-0.344954875
31-01-2023,825,838.25,814.7,831.65,827.3333036,246535,9527,203966616,142754,57.9,23.55,6.65,-0.220952365,-0.146365353,-0.330482421
01-02-2023,842.9,875.25,823.55,846.65,858.4157693,8271907,19300,7100735411,7656111,92.56,51.7,3.75,0.214922893,0.140360001,-0.23543656
02-02-2023,838.95,860.6,826.6,857.45,843.686878,265462,14036,223966806,83175,31.33,34,18.5,-0.221261041,-0.146381405,0.096079444
03-02-2023,870,872.7,852.1,863.75,863.295379,182430,5774,157490976,55887,30.63,20.6,-6.25,-0.221776089,0.144340024,-0.322291943
06-02-2023,863.5,867.3,850,853.55,856.2999304,114950,4300,98431677,30086,26.17,17.3,-9.95,0.114486265,0.051246678,-0.344346783
07-02-2023,853.65,855.85,847.4,851.7,851.8361693,109369,3772,93164470,48816,44.63,8.45,-1.95,0.092025742,-0.076766545,0.007007941
08-02-2023,851.8,860.65,851.8,858.7,856.9476736,78813,3187,67538617,36738,46.61,8.85,6.9,0.22371844,0.146385648,-0.326229833
09-02-2023,858,864.65,853.65,860.95,858.8014522,61426,2477,52752738,21627,35.21,11,2.95,-0.217597426,-0.145521391,-0.342486627
10-02-2023,859,861.9,852.2,853.75,856.2101837,106759,6401,91408143,36260,33.96,9.7,-5.25,-0.052251988,-0.145735603,-0.302030184
13-02-2023,852.35,859.05,849.2,850.3,854.0509921,77561,2136,66241049,23155,29.85,9.85,-2.05,0.215529146,-0.1463299,-0.344107045
14-02-2023,852.75,867,852.75,865.4,859.8172848,261560,5367,224893809,99847,38.17,14.25,12.65,0.222344856,0.14630586,-0.318490381
15-02-2023,865.6,873,860.4,870.8,865.4918731,219886,10222,190309546,117053,53.23,12.6,5.2,0.22282972,0.146385198,-0.014546214
16-02-2023,875.1,877.8,865,869.15,872.4414133,299411,11129,261218556,143490,47.92,12.8,-5.95,0.221664241,0.146385484,-0.315330236
17-02-2023,869.15,869.15,855.35,862.25,861.3737786,104083,4715,89654367,35299,33.91,13.8,-6.9,-0.223716798,-0.14638562,-0.330329582
20-02-2023,863.4,866.4,850.45,852.1,859.5154404,88728,5994,76263086,38208,43.06,15.95,-11.3,-0.223719745,-0.146385205,-0.344196281
21-02-2023,854,859.45,846.7,854.05,853.4785822,185220,7060,158081303,49869,26.92,12.75,0.05,-0.184056224,-0.146293652,-0.164731625
22-02-2023,847.05,853.3,835.45,838.35,840.7738379,604142,4663,507946788,531542,87.98,17.85,-8.7,-0.222936273,-0.146385662,-0.342989586
23-02-2023,834,844,833.55,840.1,838.8698635,112382,5097,94273873,31230,27.79,10.45,6.1,0.223040464,0.146353746,0.025402075
24-02-2023,844,845.4,836,839.65,840.3672339,109418,5910,91951302,37324,34.11,9.4,-4.35,0.221462385,-0.025125683,0
27-02-2023,834,858.45,834,856.4,847.9085371,126390,6235,107167160,39970,31.62,24.45,22.4,-0.223722196,-0.146385662,-0.344953051
28-02-2023,856.3,857.85,850.05,854.65,853.4311546,159604,7878,136211026,66312,41.55,7.8,-1.65,-0.223721784,-0.146385612,-0.055656486
01-03-2023,861.55,861.9,852,856.05,857.3177026,95709,3624,82053020,31041,32.43,9.9,-5.5,0.181154483,0.145813906,-0.344602678
02-03-2023,854.3,861.85,851,853.95,857.8349047,89942,3357,77155387,38971,43.33,10.85,-0.35,-0.20486198,-0.146284082,0.036426224
03-03-2023,855.05,873,849.85,868.8,865.5323338,177353,5219,153504756,73785,41.6,23.15,13.75,-0.210631134,0.140836001,-0.256128498
06-03-2023,873.8,876.5,865.6,867.95,871.2563303,165396,7772,144102312,76949,46.52,10.9,-5.85,0.221756204,0.146384179,-0.344949531
08-03-2023,865.65,874,861.4,872.25,866.9530353,169638,7704,147068179,78659,46.37,12.6,6.6,0.046334993,0.145341893,-0.126442523
09-03-2023,869.7,869.7,854.15,856.05,862.2429458,251093,8390,216503168,143919,57.32,15.55,-13.65,-0.223715191,-0.146385662,-0.32638453
10-03-2023,845.9,845.9,836.3,842.8,841.6719493,190751,10768,160549766,85178,44.65,9.6,-3.1,-0.151891766,-0.146385649,-0.333947111
13-03-2023,840,855,823.8,827.45,842.2059765,333169,17723,280596923,134252,40.3,31.2,-12.55,-0.223721927,-0.146385661,-0.344952136
14-03-2023,826.9,834.25,818.5,830.65,826.091334,181422,5184,149871142,44665,24.62,15.75,3.75,-0.223722009,-0.146385662,-0.341709049
15-03-2023,839.6,843.5,822,825.15,833.1107881,176138,9998,146742468,67087,38.09,21.5,-14.45,-0.223721807,-0.146385624,-0.338629467
16-03-2023,825.1,831.15,810.5,823.55,819.9119484,187447,10861,153690035,82659,44.1,20.65,-1.55,-0.217959762,-0.146378546,-0.329284339
17-03-2023,830,838.5,818.75,836.45,827.9769984,101080,4378,83691915,36028,35.64,19.75,6.45,-0.186116684,-0.03641265,-0.066283694
20-03-2023,835.15,837.8,824.95,836.5,831.3757546,206076,15549,171326590,108577,52.69,12.85,1.35,-0.20432582,-0.146311135,-0.344046918
21-03-2023,844,854,839.05,852.35,846.5111814,212316,8957,179727868,122157,57.54,14.95,8.35,0.217057215,0.146380551,0.247473919
22-03-2023,855,862,851.3,859.9,855.8917154,129058,4767,110459673,57699,44.71,10.7,4.9,-0.217075337,-0.14633557,0.053324876
23-03-2023,857,867.25,853.15,855.9,861.3080678,149532,5937,128793118,76793,51.36,14.1,-1.1,-0.223691274,-0.146384937,0.144605514
24-03-2023,846.35,859.7,846.35,852.05,853.9752736,165289,7024,141152719,88331,53.44,13.35,5.7,0.213339702,0.030290436,-0.334624564
27-03-2023,853.5,855.7,844.25,848.15,849.6240271,204919,6600,174104106,109261,53.32,11.45,-5.35,-0.216672337,-0.14578224,-0.344956714
28-03-2023,852.35,858.5,848.5,855.15,853.874863,154183,4719,131652988,74685,48.44,10,2.8,0.223335848,0.10840643,-0.341542052
29-03-2023,856,861.85,848.05,851,855.2501994,273290,12534,233731327,166158,60.8,13.8,-5,-0.221784957,-0.114071996,-0.332581724
31-03-2023,855.05,880.9,855.05,877.2,874.4440397,529617,16828,463120429,322583,60.91,25.85,22.15,0.223671649,0.146385662,-0.220007424
03-04-2023,877.6,886.25,869,884.25,877.4426664,159793,5393,140209196,54891,34.35,17.25,6.65,-0.223507453,-0.136968512,-0.344867671
05-04-2023,882.1,887.5,874.05,884.4,881.22407,233918,10127,206134172,110305,47.16,13.45,2.3,-0.221995833,0.146137279,-0.269145105
06-04-2023,882.9,889.95,872.85,874.65,879.9633458,201887,5829,177653160,57412,28.44,17.1,-8.25,-0.020453641,0.019785321,0
10-04-2023,877.35,882.65,864.45,868.3,872.5370008,157821,4802,137704662,52832,33.48,18.2,-9.05,0.222995574,0.146385662,-0.344956832
11-04-2023,869.2,885,865.4,882.6,878.5542928,295214,5218,259361527,159430,54,19.6,13.4,0.220442508,0.146385634,-0.343434833
12-04-2023,881.55,891.65,880.6,889.95,886.1745539,299237,10621,265176215,173775,58.07,11.05,8.4,-0.217479606,0.146362256,-0.319962707
13-04-2023,890.1,901.45,887.45,899.25,893.7922522,240662,6985,215101831,102413,42.55,14,9.15,-0.223525352,-0.146385662,-0.218906297
17-04-2023,912,916,893.2,901.45,901.500765,310445,13626,279866405,138267,44.54,22.8,-10.55,0.056374522,-0.146381618,-0.34495059
18-04-2023,903.3,906.95,894.1,896.45,899.018362,313964,7713,282259401,181067,57.67,12.85,-6.85,0.204998381,0.12217939,-0.32816533
19-04-2023,897.45,897.45,887.05,891.75,891.7247607,113672,3719,101364137,49846,43.85,10.4,-5.7,-0.016348522,-0.144673439,-0.172971852
20-04-2023,891.2,899.45,889.1,894.3,893.5665387,148470,3996,132667824,56757,38.23,10.35,3.1,0.217260894,0.146295523,-0.300268476
21-04-2023,893.3,900.85,881.65,884.2,891.5761741,142299,5120,126870398,37727,26.51,19.2,-9.1,-0.223698942,-0.146385262,-0.325449657
24-04-2023,905,906.75,895,904.65,901.4272781,419949,10353,378553484,131592,31.34,11.75,-0.35,-0.223721276,-0.130223873,-0.332526037
25-04-2023,907,915.9,903.3,913.1,910.2398089,236334,6278,215120615,101310,42.87,12.6,6.1,0.091426122,0.146357963,-0.325747048
26-04-2023,908.4,916.35,906.15,914.85,911.7105286,127377,4248,116130952,52324,41.08,10.2,6.45,0.128523458,0.106194816,-0.059999392
27-04-2023,912.8,919.75,909.8,918.5,915.612108,116303,4662,106488435,41849,35.98,9.95,5.7,-0.217624134,0.138080725,-0.335133631
28-04-2023,917.6,920,910.4,917.7,914.9551338,217558,7539,199055809,100116,46.02,9.6,0.1,-0.223722195,-0.146385662,0.004976822
02-05-2023,924.7,925.65,918.95,921.7,922.4414577,285597,8564,263446513,197869,69.28,6.7,-3,0.219964452,0.146207328,-0.344956825
03-05-2023,922.15,924.05,911.55,923.05,919.2664119,282037,4075,259267141,165205,58.58,12.5,0.9,0.062900746,-0.146366005,0.161144742
04-05-2023,922,923.4,912.05,921.25,917.0864958,439339,10500,402911864,151148,34.4,11.35,-0.75,0.21986225,0.14638516,-0.311208139
05-05-2023,925.3,942.4,924.5,926.95,934.6663968,192669,5237,180081240,84288,43.75,17.9,1.65,0.223719404,0.146385447,-0.340042445
08-05-2023,924.4,941.6,924.4,938.2,938.1977969,453809,10009,425762604,344017,75.81,17.2,13.8,-0.12145863,0.146385661,-0.341388343
09-05-2023,942,944.8,931.95,934.45,939.7493373,232372,8509,218371433,139421,60,12.85,-7.55,0.223275547,0.146270663,-0.10525391
10-05-2023,934.45,941,928,936.2,934.0954223,215107,6458,200930464,139516,64.86,13,1.75,-0.17669134,0.073170737,-0.338638761
11-05-2023,939.8,943.8,934.4,939.4,940.7793179,275455,8202,259142367,193551,70.27,9.4,-0.4,-0.219932944,-0.008861512,-0.343596348
12-05-2023,939.4,947.65,935.15,943.75,940.564266,224162,7228,210838767,165773,73.95,12.5,4.35,-0.218150554,-0.059523695,-0.344315414
15-05-2023,943.75,949,937.7,944.1,944.5344458,166000,4086,156792718,122974,74.08,11.3,0.35,0.223329202,0.14638566,-0.337701975
16-05-2023,949.1,952,943.4,946.65,948.6988575,149152,8259,141500332,80511,53.98,8.6,-2.45,-0.188166465,0.022122807,-0.072711124
17-05-2023,945.1,947.8,935.95,939.4,942.720649,425855,11908,401462302,263492,61.87,11.85,-5.7,-0.223251462,-0.146383661,-0.3351191
18-05-2023,949.9,952,942.05,946.05,947.4479394,361060,8623,342085553,291145,80.64,9.95,-3.85,0.221733539,0.146379494,0.146050647
19-05-2023,950.55,956,941.65,954.6,950.1789306,113966,3551,108288092,61516,53.98,14.35,4.05,-0.222060937,0.105799201,-0.34332654
22-05-2023,950.2,954.1,946.05,950.5,949.980137,248049,7669,235641623,147945,59.64,8.05,0.3,-0.223713033,-0.146383772,-0.326124381
23-05-2023,955.2,958,948.55,952.8,955.2821653,386192,8084,368922330,324999,84.15,9.45,-2.4,0.218670399,0.146370161,-0.311339946
24-05-2023,946.1,953.75,938.6,940.4,947.0738706,106118,2638,100501585,51391,48.43,15.15,-5.7,-0.223558292,-0.146385441,-0.33717975
25-05-2023,936.15,941.2,933.45,939.8,937.299429,88789,2768,83221879,24874,28.01,7.75,3.65,-0.222888595,-0.146374569,-0.337008108
26-05-2023,940,952.3,935.6,950.55,945.3357277,88679,2603,83831427,47002,53,16.7,10.55,0.223722183,0.146385662,-0.336286976
29-05-2023,952.3,957.75,946.95,947.85,952.2649352,137996,3677,131408752,90726,65.75,10.8,-4.45,-0.112595619,0.146373992,-0.340331562
30-05-2023,946.7,952.5,944.7,950.2,948.6848571,72767,2882,69032951,46010,63.23,7.8,3.5,0.128719234,0.146366417,0.257501937
